CityId,CityName,CountryId,Country,RegionId,Region,ContentId,ContenentId,Contenent,FullId
4072,Colac,109,Australia,15,Australia,4,4,Australia & Oceania,4151094072.0
4073,Coleambally,109,Australia,15,Australia,4,4,Australia & Oceania,4151094073.0
4074,Collaroy,109,Australia,15,Australia,4,4,Australia & Oceania,4151094074.0
4075,Collaroy Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094075.0
4076,Collie,109,Australia,15,Australia,4,4,Australia & Oceania,4151094076.0
4077,Collingwood,109,Australia,15,Australia,4,4,Australia & Oceania,4151094077.0
4078,Como,109,Australia,15,Australia,4,4,Australia & Oceania,4151094078.0
4079,Concord,109,Australia,15,Australia,4,4,Australia & Oceania,4151094079.0
4080,Condobolin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094080.0
4081,Connolly,109,Australia,15,Australia,4,4,Australia & Oceania,4151094081.0
4082,Coogee,109,Australia,15,Australia,4,4,Australia & Oceania,4151094082.0
4083,Cooktown,109,Australia,15,Australia,4,4,Australia & Oceania,4151094083.0
4084,Coolamon,109,Australia,15,Australia,4,4,Australia & Oceania,4151094084.0
4085,Coolangatta,109,Australia,15,Australia,4,4,Australia & Oceania,4151094085.0
4086,Coolgardie,109,Australia,15,Australia,4,4,Australia & Oceania,4151094086.0
4087,Cooloola Cove,109,Australia,15,Australia,4,4,Australia & Oceania,4151094087.0
4088,Coolum Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094088.0
4089,Coombabah,109,Australia,15,Australia,4,4,Australia & Oceania,4151094089.0
4090,Coomera,109,Australia,15,Australia,4,4,Australia & Oceania,4151094090.0
4091,Coonabarabran,109,Australia,15,Australia,4,4,Australia & Oceania,4151094091.0
4092,Coonamble,109,Australia,15,Australia,4,4,Australia & Oceania,4151094092.0
4093,Cooroy,109,Australia,15,Australia,4,4,Australia & Oceania,4151094093.0
4094,Cootamundra,109,Australia,15,Australia,4,4,Australia & Oceania,4151094094.0
4095,Copacabana,109,Australia,15,Australia,4,4,Australia & Oceania,4151094095.0
4096,Coral Cove,109,Australia,15,Australia,4,4,Australia & Oceania,4151094096.0
4097,Corindi,109,Australia,15,Australia,4,4,Australia & Oceania,4151094097.0
4098,Corinella,109,Australia,15,Australia,4,4,Australia & Oceania,4151094098.0
4099,Corio,109,Australia,15,Australia,4,4,Australia & Oceania,4151094099.0
4100,Corowa,109,Australia,15,Australia,4,4,Australia & Oceania,4151094100.0
4101,Corrigin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094101.0
4102,Corrimal,109,Australia,15,Australia,4,4,Australia & Oceania,4151094102.0
4103,Cottesloe,109,Australia,15,Australia,4,4,Australia & Oceania,4151094103.0
4104,country Victoria,109,Australia,15,Australia,4,4,Australia & Oceania,4151094104.0
4105,Country WA,109,Australia,15,Australia,4,4,Australia & Oceania,4151094105.0
4106,Cowaramup,109,Australia,15,Australia,4,4,Australia & Oceania,4151094106.0
4107,Cowes,109,Australia,15,Australia,4,4,Australia & Oceania,4151094107.0
4108,Cowra,109,Australia,15,Australia,4,4,Australia & Oceania,4151094108.0
4109,Crafers,109,Australia,15,Australia,4,4,Australia & Oceania,4151094109.0
4110,Craigieburn,109,Australia,15,Australia,4,4,Australia & Oceania,4151094110.0
4111,Craigmore,109,Australia,15,Australia,4,4,Australia & Oceania,4151094111.0
4112,Cranbourne,109,Australia,15,Australia,4,4,Australia & Oceania,4151094112.0
4113,Cranbourne East,109,Australia,15,Australia,4,4,Australia & Oceania,4151094113.0
4114,Cremorne,109,Australia,15,Australia,4,4,Australia & Oceania,4151094114.0
4115,Crescent Head,109,Australia,15,Australia,4,4,Australia & Oceania,4151094115.0
4116,Creswick,109,Australia,15,Australia,4,4,Australia & Oceania,4151094116.0
4117,Crib Point,109,Australia,15,Australia,4,4,Australia & Oceania,4151094117.0
4118,Cronulla,109,Australia,15,Australia,4,4,Australia & Oceania,4151094118.0
4119,Cronulla Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094119.0
4120,Crows Nest,109,Australia,15,Australia,4,4,Australia & Oceania,4151094120.0
4121,Croydon,109,Australia,15,Australia,4,4,Australia & Oceania,4151094121.0
4122,Cuballing,109,Australia,15,Australia,4,4,Australia & Oceania,4151094122.0
4123,Culburra Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094123.0
4124,Cunderdin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094124.0
4125,Curl Curl,109,Australia,15,Australia,4,4,Australia & Oceania,4151094125.0
4126,Currambine,109,Australia,15,Australia,4,4,Australia & Oceania,4151094126.0
4127,Currarong,109,Australia,15,Australia,4,4,Australia & Oceania,4151094127.0
4128,Currimundi,109,Australia,15,Australia,4,4,Australia & Oceania,4151094128.0
4129,Currumbin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094129.0
4130,Cygnet,109,Australia,15,Australia,4,4,Australia & Oceania,4151094130.0
4131,Daisy Hill,109,Australia,15,Australia,4,4,Australia & Oceania,4151094131.0
4132,Dalby,109,Australia,15,Australia,4,4,Australia & Oceania,4151094132.0
4133,Dalkeith,109,Australia,15,Australia,4,4,Australia & Oceania,4151094133.0
4134,Dalmeny,109,Australia,15,Australia,4,4,Australia & Oceania,4151094134.0
4135,DALY RIVER NT,109,Australia,15,Australia,4,4,Australia & Oceania,4151094135.0
4136,Dalyellup,109,Australia,15,Australia,4,4,Australia & Oceania,4151094136.0
4137,Dampier,109,Australia,15,Australia,4,4,Australia & Oceania,4151094137.0
4138,Dampier Peninsula,109,Australia,15,Australia,4,4,Australia & Oceania,4151094138.0
4139,Dandaragan,109,Australia,15,Australia,4,4,Australia & Oceania,4151094139.0
4140,Dandenong,109,Australia,15,Australia,4,4,Australia & Oceania,4151094140.0
4141,Dapto,109,Australia,15,Australia,4,4,Australia & Oceania,4151094141.0
4142,Darch,109,Australia,15,Australia,4,4,Australia & Oceania,4151094142.0
4143,Dardanup,109,Australia,15,Australia,4,4,Australia & Oceania,4151094143.0
4144,Darling Downs,109,Australia,15,Australia,4,4,Australia & Oceania,4151094144.0
4145,Darlington,109,Australia,15,Australia,4,4,Australia & Oceania,4151094145.0
4146,Darwin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094146.0
4147,Davistown,109,Australia,15,Australia,4,4,Australia & Oceania,4151094147.0
4148,dawesville,109,Australia,15,Australia,4,4,Australia & Oceania,4151094148.0
4149,Daylesford,109,Australia,15,Australia,4,4,Australia & Oceania,4151094149.0
4150,Deception Bay,109,Australia,15,Australia,4,4,Australia & Oceania,4151094150.0
4151,Dee Why,109,Australia,15,Australia,4,4,Australia & Oceania,4151094151.0
4152,Deepwater,109,Australia,15,Australia,4,4,Australia & Oceania,4151094152.0
4153,Deer Park,109,Australia,15,Australia,4,4,Australia & Oceania,4151094153.0
4154,Delacombe,109,Australia,15,Australia,4,4,Australia & Oceania,4151094154.0
4155,Deloraine,109,Australia,15,Australia,4,4,Australia & Oceania,4151094155.0
4156,Denham,109,Australia,15,Australia,4,4,Australia & Oceania,4151094156.0
4157,Deniliquin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094157.0
4158,Deniliquin NSW,109,Australia,15,Australia,4,4,Australia & Oceania,4151094158.0
4159,Denman,109,Australia,15,Australia,4,4,Australia & Oceania,4151094159.0
4160,Denmark,109,Australia,15,Australia,4,4,Australia & Oceania,4151094160.0
4161,Derby,109,Australia,15,Australia,4,4,Australia & Oceania,4151094161.0
4162,Derrimut,109,Australia,15,Australia,4,4,Australia & Oceania,4151094162.0
4163,Deviot,109,Australia,15,Australia,4,4,Australia & Oceania,4151094163.0
4164,Devonport,109,Australia,15,Australia,4,4,Australia & Oceania,4151094164.0
4165,Diamond Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094165.0
4166,Diamond Creek,109,Australia,15,Australia,4,4,Australia & Oceania,4151094166.0
4167,Dianella,109,Australia,15,Australia,4,4,Australia & Oceania,4151094167.0
4168,Diddillibah,109,Australia,15,Australia,4,4,Australia & Oceania,4151094168.0
4169,Diggers Rest,109,Australia,15,Australia,4,4,Australia & Oceania,4151094169.0
4170,Dingley Village,109,Australia,15,Australia,4,4,Australia & Oceania,4151094170.0
4171,Dixons Creek,109,Australia,15,Australia,4,4,Australia & Oceania,4151094171.0
4172,Dodges Ferry,109,Australia,15,Australia,4,4,Australia & Oceania,4151094172.0
4173,Doncaster East,109,Australia,15,Australia,4,4,Australia & Oceania,4151094173.0
4174,Dongara,109,Australia,15,Australia,4,4,Australia & Oceania,4151094174.0
4175,Donnybrook,109,Australia,15,Australia,4,4,Australia & Oceania,4151094175.0
4176,Doreen,109,Australia,15,Australia,4,4,Australia & Oceania,4151094176.0
4177,Double Bay,109,Australia,15,Australia,4,4,Australia & Oceania,4151094177.0
4178,Dowerin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094178.0
4179,Dromana,109,Australia,15,Australia,4,4,Australia & Oceania,4151094179.0
4180,Drouin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094180.0
4181,Drummoyne,109,Australia,15,Australia,4,4,Australia & Oceania,4151094181.0
4182,Drysdale,109,Australia,15,Australia,4,4,Australia & Oceania,4151094182.0
4183,Dubbo,109,Australia,15,Australia,4,4,Australia & Oceania,4151094183.0
4184,Dullwich Hill,109,Australia,15,Australia,4,4,Australia & Oceania,4151094184.0
4185,Dunbogan,109,Australia,15,Australia,4,4,Australia & Oceania,4151094185.0
4186,Duncraig,109,Australia,15,Australia,4,4,Australia & Oceania,4151094186.0
4187,Dunsborogh,109,Australia,15,Australia,4,4,Australia & Oceania,4151094187.0
4188,Dunsborough,109,Australia,15,Australia,4,4,Australia & Oceania,4151094188.0
4189,Dwellingup,109,Australia,15,Australia,4,4,Australia & Oceania,4151094189.0
4190,Eagleby,109,Australia,15,Australia,4,4,Australia & Oceania,4151094190.0
4191,East Coast,109,Australia,15,Australia,4,4,Australia & Oceania,4151094191.0
4192,East Corrimal,109,Australia,15,Australia,4,4,Australia & Oceania,4151094192.0
4193,East Fremantle,109,Australia,15,Australia,4,4,Australia & Oceania,4151094193.0
4194,East Maitland,109,Australia,15,Australia,4,4,Australia & Oceania,4151094194.0
4195,Eastern Creek,109,Australia,15,Australia,4,4,Australia & Oceania,4151094195.0
4196,Eaton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094196.0
4197,Echuca,109,Australia,15,Australia,4,4,Australia & Oceania,4151094197.0
4198,Eden,109,Australia,15,Australia,4,4,Australia & Oceania,4151094198.0
4199,Edenhope,109,Australia,15,Australia,4,4,Australia & Oceania,4151094199.0
4200,Edge Hill,109,Australia,15,Australia,4,4,Australia & Oceania,4151094200.0
4201,Edgecliff,109,Australia,15,Australia,4,4,Australia & Oceania,4151094201.0
4202,Edgeworth,109,Australia,15,Australia,4,4,Australia & Oceania,4151094202.0
4203,Eidsvold,109,Australia,15,Australia,4,4,Australia & Oceania,4151094203.0
4204,Eildon,109,Australia,15,Australia,4,4,Australia & Oceania,4151094204.0
4205,Eimeo,109,Australia,15,Australia,4,4,Australia & Oceania,4151094205.0
4206,Elanora,109,Australia,15,Australia,4,4,Australia & Oceania,4151094206.0
4207,Elderslie,109,Australia,15,Australia,4,4,Australia & Oceania,4151094207.0
4208,Elizabeth,109,Australia,15,Australia,4,4,Australia & Oceania,4151094208.0
4209,Ellenbrook,109,Australia,15,Australia,4,4,Australia & Oceania,4151094209.0
4210,Elsternwick,109,Australia,15,Australia,4,4,Australia & Oceania,4151094210.0
4211,Eltham,109,Australia,15,Australia,4,4,Australia & Oceania,4151094211.0
4212,Elwood,109,Australia,15,Australia,4,4,Australia & Oceania,4151094212.0
4213,Emerald,109,Australia,15,Australia,4,4,Australia & Oceania,4151094213.0
4214,Emerald Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094214.0
4215,Emu Plains,109,Australia,15,Australia,4,4,Australia & Oceania,4151094215.0
4216,Encounter Bay,109,Australia,15,Australia,4,4,Australia & Oceania,4151094216.0
4217,Endeavour Hills,109,Australia,15,Australia,4,4,Australia & Oceania,4151094217.0
4218,Enfield,109,Australia,15,Australia,4,4,Australia & Oceania,4151094218.0
4219,Engadine,109,Australia,15,Australia,4,4,Australia & Oceania,4151094219.0
4220,Epping,109,Australia,15,Australia,4,4,Australia & Oceania,4151094220.0
4221,Erina,109,Australia,15,Australia,4,4,Australia & Oceania,4151094221.0
4222,Ermington,109,Australia,15,Australia,4,4,Australia & Oceania,4151094222.0
4223,Esperance,109,Australia,15,Australia,4,4,Australia & Oceania,4151094223.0
4224,Essendon North,109,Australia,15,Australia,4,4,Australia & Oceania,4151094224.0
4225,Ettalong Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094225.0
4226,Eudlo,109,Australia,15,Australia,4,4,Australia & Oceania,4151094226.0
4227,Eumundi,109,Australia,15,Australia,4,4,Australia & Oceania,4151094227.0
4228,Euroa,109,Australia,15,Australia,4,4,Australia & Oceania,4151094228.0
4229,Euston,109,Australia,15,Australia,4,4,Australia & Oceania,4151094229.0
4230,Evandale,109,Australia,15,Australia,4,4,Australia & Oceania,4151094230.0
4231,Evans Head,109,Australia,15,Australia,4,4,Australia & Oceania,4151094231.0
4232,Everton Hills,109,Australia,15,Australia,4,4,Australia & Oceania,4151094232.0
4233,Everton Park,109,Australia,15,Australia,4,4,Australia & Oceania,4151094233.0
4234,Ewingsdale,109,Australia,15,Australia,4,4,Australia & Oceania,4151094234.0
4235,Exmouth,109,Australia,15,Australia,4,4,Australia & Oceania,4151094235.0
4236,Fairfield,109,Australia,15,Australia,4,4,Australia & Oceania,4151094236.0
4237,Fairlight,109,Australia,15,Australia,4,4,Australia & Oceania,4151094237.0
4238,Fairy Meadow,109,Australia,15,Australia,4,4,Australia & Oceania,4151094238.0
4239,Falcon,109,Australia,15,Australia,4,4,Australia & Oceania,4151094239.0
4240,Far North Coast,109,Australia,15,Australia,4,4,Australia & Oceania,4151094240.0
4241,Faulconbridge,109,Australia,15,Australia,4,4,Australia & Oceania,4151094241.0
4242,Fawkner,109,Australia,15,Australia,4,4,Australia & Oceania,4151094242.0
4243,Fern Bay,109,Australia,15,Australia,4,4,Australia & Oceania,4151094243.0
4244,Ferntree Gully,109,Australia,15,Australia,4,4,Australia & Oceania,4151094244.0
4245,Fernvale,109,Australia,15,Australia,4,4,Australia & Oceania,4151094245.0
4246,Findon,109,Australia,15,Australia,4,4,Australia & Oceania,4151094246.0
4247,Fingal,109,Australia,15,Australia,4,4,Australia & Oceania,4151094247.0
4248,Fingal Bay,109,Australia,15,Australia,4,4,Australia & Oceania,4151094248.0
4249,Fingal Head,109,Australia,15,Australia,4,4,Australia & Oceania,4151094249.0
4250,Fitzroy,109,Australia,15,Australia,4,4,Australia & Oceania,4151094250.0
4251,Five Dock,109,Australia,15,Australia,4,4,Australia & Oceania,4151094251.0
4252,Footscray,109,Australia,15,Australia,4,4,Australia & Oceania,4151094252.0
4253,Forde,109,Australia,15,Australia,4,4,Australia & Oceania,4151094253.0
4254,Forest Creek,109,Australia,15,Australia,4,4,Australia & Oceania,4151094254.0
4255,Forestville,109,Australia,15,Australia,4,4,Australia & Oceania,4151094255.0
4256,Forrest,109,Australia,15,Australia,4,4,Australia & Oceania,4151094256.0
4257,Forster,109,Australia,15,Australia,4,4,Australia & Oceania,4151094257.0
4258,Forth,109,Australia,15,Australia,4,4,Australia & Oceania,4151094258.0
4259,Foster,109,Australia,15,Australia,4,4,Australia & Oceania,4151094259.0
4260,Frankston,109,Australia,15,Australia,4,4,Australia & Oceania,4151094260.0
4261,Frederickton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094261.0
4262,Fremantle,109,Australia,15,Australia,4,4,Australia & Oceania,4151094262.0
4263,Fremantle West Australia,109,Australia,15,Australia,4,4,Australia & Oceania,4151094263.0
4264,Frenchs Forest,109,Australia,15,Australia,4,4,Australia & Oceania,4151094264.0
4265,freshpho,109,Australia,15,Australia,4,4,Australia & Oceania,4151094265.0
4266,Freshwater,109,Australia,15,Australia,4,4,Australia & Oceania,4151094266.0
4267,Frewville,109,Australia,15,Australia,4,4,Australia & Oceania,4151094267.0
4268,Fulham,109,Australia,15,Australia,4,4,Australia & Oceania,4151094268.0
4269,Gardenvale,109,Australia,15,Australia,4,4,Australia & Oceania,4151094269.0
4270,Gatton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094270.0
4271,Gawler,109,Australia,15,Australia,4,4,Australia & Oceania,4151094271.0
4272,Geelong,109,Australia,15,Australia,4,4,Australia & Oceania,4151094272.0
4273,Geelong & Bellarine,109,Australia,15,Australia,4,4,Australia & Oceania,4151094273.0
4274,Geelong Bellarine,109,Australia,15,Australia,4,4,Australia & Oceania,4151094274.0
4275,George Town,109,Australia,15,Australia,4,4,Australia & Oceania,4151094275.0
4276,Georgetown,109,Australia,15,Australia,4,4,Australia & Oceania,4151094276.0
4277,Geraldton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094277.0
4278,Gerang Gerung,109,Australia,15,Australia,4,4,Australia & Oceania,4151094278.0
4279,Gerringong,109,Australia,15,Australia,4,4,Australia & Oceania,4151094279.0
4280,Gerroa,109,Australia,15,Australia,4,4,Australia & Oceania,4151094280.0
4281,Gingin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094281.0
4282,Gippsland,109,Australia,15,Australia,4,4,Australia & Oceania,4151094282.0
4283,Gisborne,109,Australia,15,Australia,4,4,Australia & Oceania,4151094283.0
4284,Gladesville,109,Australia,15,Australia,4,4,Australia & Oceania,4151094284.0
4285,Gladstone,109,Australia,15,Australia,4,4,Australia & Oceania,4151094285.0
4286,Glanville,109,Australia,15,Australia,4,4,Australia & Oceania,4151094286.0
4287,Glass House Mountains,109,Australia,15,Australia,4,4,Australia & Oceania,4151094287.0
4288,Gledswood Hills,109,Australia,15,Australia,4,4,Australia & Oceania,4151094288.0
4289,Glen Iris,109,Australia,15,Australia,4,4,Australia & Oceania,4151094289.0
4290,Glen Osmond,109,Australia,15,Australia,4,4,Australia & Oceania,4151094290.0
4291,Glen Waverley,109,Australia,15,Australia,4,4,Australia & Oceania,4151094291.0
4292,Glenelg,109,Australia,15,Australia,4,4,Australia & Oceania,4151094292.0
4293,Glenelg North,109,Australia,15,Australia,4,4,Australia & Oceania,4151094293.0
4294,Glenhaven,109,Australia,15,Australia,4,4,Australia & Oceania,4151094294.0
4295,Glenmore Park,109,Australia,15,Australia,4,4,Australia & Oceania,4151094295.0
4296,Glenorchy,109,Australia,15,Australia,4,4,Australia & Oceania,4151094296.0
4297,Glenrowan,109,Australia,15,Australia,4,4,Australia & Oceania,4151094297.0
4298,Glenroy,109,Australia,15,Australia,4,4,Australia & Oceania,4151094298.0
4299,Glenside,109,Australia,15,Australia,4,4,Australia & Oceania,4151094299.0
4300,Gnarabup,109,Australia,15,Australia,4,4,Australia & Oceania,4151094300.0
4301,Gnowangerup,109,Australia,15,Australia,4,4,Australia & Oceania,4151094301.0
4302,Gol Gol,109,Australia,15,Australia,4,4,Australia & Oceania,4151094302.0
4303,Gold Coast,109,Australia,15,Australia,4,4,Australia & Oceania,4151094303.0
4304,Gold coast Australia,109,Australia,15,Australia,4,4,Australia & Oceania,4151094304.0
4305,Gold Coast Hinterland,109,Australia,15,Australia,4,4,Australia & Oceania,4151094305.0
4306,Gold Coast QLD,109,Australia,15,Australia,4,4,Australia & Oceania,4151094306.0
4307,Gold Coast. Australia,109,Australia,15,Australia,4,4,Australia & Oceania,4151094307.0
4308,goldcoast,109,Australia,15,Australia,4,4,Australia & Oceania,4151094308.0
4309,Golden Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094309.0
4310,Golden Grove,109,Australia,15,Australia,4,4,Australia & Oceania,4151094310.0
4311,goolwa,109,Australia,15,Australia,4,4,Australia & Oceania,4151094311.0
4312,Goomalling,109,Australia,15,Australia,4,4,Australia & Oceania,4151094312.0
4313,Goondiwindi,109,Australia,15,Australia,4,4,Australia & Oceania,4151094313.0
4314,Gordon,109,Australia,15,Australia,4,4,Australia & Oceania,4151094314.0
4315,Gorokan,109,Australia,15,Australia,4,4,Australia & Oceania,4151094315.0
4316,Gosford,109,Australia,15,Australia,4,4,Australia & Oceania,4151094316.0
4317,Gosnells,109,Australia,15,Australia,4,4,Australia & Oceania,4151094317.0
4318,Goulburn,109,Australia,15,Australia,4,4,Australia & Oceania,4151094318.0
4319,Gove,109,Australia,15,Australia,4,4,Australia & Oceania,4151094319.0
4320,Gracemere,109,Australia,15,Australia,4,4,Australia & Oceania,4151094320.0
4321,Grafton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094321.0
4322,Grafton Australia,109,Australia,15,Australia,4,4,Australia & Oceania,4151094322.0
4323,Great Ocean Road,109,Australia,15,Australia,4,4,Australia & Oceania,4151094323.0
4324,Great Western,109,Australia,15,Australia,4,4,Australia & Oceania,4151094324.0
4325,Greater Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania,4151094325.0
4326,Greater Bendigo,109,Australia,15,Australia,4,4,Australia & Oceania,4151094326.0
4327,Greater Hobart,109,Australia,15,Australia,4,4,Australia & Oceania,4151094327.0
4328,Greater Melbourne,109,Australia,15,Australia,4,4,Australia & Oceania,4151094328.0
4329,Greater Newcastle,109,Australia,15,Australia,4,4,Australia & Oceania,4151094329.0
4330,Greater Perth,109,Australia,15,Australia,4,4,Australia & Oceania,4151094330.0
4331,Greater Sydney,109,Australia,15,Australia,4,4,Australia & Oceania,4151094331.0
4332,Green Point,109,Australia,15,Australia,4,4,Australia & Oceania,4151094332.0
4333,Greenacre,109,Australia,15,Australia,4,4,Australia & Oceania,4151094333.0
4334,Greenmount,109,Australia,15,Australia,4,4,Australia & Oceania,4151094334.0
4335,Greenock,109,Australia,15,Australia,4,4,Australia & Oceania,4151094335.0
4336,Greensborough,109,Australia,15,Australia,4,4,Australia & Oceania,4151094336.0
4337,Greenvale,109,Australia,15,Australia,4,4,Australia & Oceania,4151094337.0
4338,Greenwell Point,109,Australia,15,Australia,4,4,Australia & Oceania,4151094338.0
4339,Griffith,109,Australia,15,Australia,4,4,Australia & Oceania,4151094339.0
4340,Grovedale,109,Australia,15,Australia,4,4,Australia & Oceania,4151094340.0
4341,Guildford,109,Australia,15,Australia,4,4,Australia & Oceania,4151094341.0
4342,gulgong,109,Australia,15,Australia,4,4,Australia & Oceania,4151094342.0
4343,Gunbalanya,109,Australia,15,Australia,4,4,Australia & Oceania,4151094343.0
4344,Gungahlin,109,Australia,15,Australia,4,4,Australia & Oceania,4151094344.0
4345,Gunnedah,109,Australia,15,Australia,4,4,Australia & Oceania,4151094345.0
4346,Gwandalan,109,Australia,15,Australia,4,4,Australia & Oceania,4151094346.0
4347,Gympie,109,Australia,15,Australia,4,4,Australia & Oceania,4151094347.0
4348,Gympie Region,109,Australia,15,Australia,4,4,Australia & Oceania,4151094348.0
4349,Hahndorf,109,Australia,15,Australia,4,4,Australia & Oceania,4151094349.0
4350,Halfway Creek,109,Australia,15,Australia,4,4,Australia & Oceania,4151094350.0
4351,Hallett Cove,109,Australia,15,Australia,4,4,Australia & Oceania,4151094351.0
4352,Hallidays Point,109,Australia,15,Australia,4,4,Australia & Oceania,4151094352.0
4353,Halls Creek,109,Australia,15,Australia,4,4,Australia & Oceania,4151094353.0
4354,Halls Gap,109,Australia,15,Australia,4,4,Australia & Oceania,4151094354.0
4355,Hamilton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094355.0
4356,Hamilton Hill,109,Australia,15,Australia,4,4,Australia & Oceania,4151094356.0
4357,Hamilton Island,109,Australia,15,Australia,4,4,Australia & Oceania,4151094357.0
4358,Hamlyn Terrace,109,Australia,15,Australia,4,4,Australia & Oceania,4151094358.0
4359,Hampton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094359.0
4360,Hampton East,109,Australia,15,Australia,4,4,Australia & Oceania,4151094360.0
4361,Harden-Murrumburrah,109,Australia,15,Australia,4,4,Australia & Oceania,4151094361.0
4362,Harrington,109,Australia,15,Australia,4,4,Australia & Oceania,4151094362.0
4363,Harris Park,109,Australia,15,Australia,4,4,Australia & Oceania,4151094363.0
4364,Harrison,109,Australia,15,Australia,4,4,Australia & Oceania,4151094364.0
4365,Harvey,109,Australia,15,Australia,4,4,Australia & Oceania,4151094365.0
4366,Hawks Nest,109,Australia,15,Australia,4,4,Australia & Oceania,4151094366.0
4367,Hawthorn,109,Australia,15,Australia,4,4,Australia & Oceania,4151094367.0
4368,Hayborough,109,Australia,15,Australia,4,4,Australia & Oceania,4151094368.0
4369,Hayman Island,109,Australia,15,Australia,4,4,Australia & Oceania,4151094369.0
4370,Haynes,109,Australia,15,Australia,4,4,Australia & Oceania,4151094370.0
4371,Hazelbrook,109,Australia,15,Australia,4,4,Australia & Oceania,4151094371.0
4372,Hazelwood North,109,Australia,15,Australia,4,4,Australia & Oceania,4151094372.0
4373,Healesville,109,Australia,15,Australia,4,4,Australia & Oceania,4151094373.0
4374,Heathcote,109,Australia,15,Australia,4,4,Australia & Oceania,4151094374.0
4375,Heatherton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094375.0
4376,Heidelberg,109,Australia,15,Australia,4,4,Australia & Oceania,4151094376.0
4377,Heidelberg West,109,Australia,15,Australia,4,4,Australia & Oceania,4151094377.0
4378,Helensvale,109,Australia,15,Australia,4,4,Australia & Oceania,4151094378.0
4379,Henley Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094379.0
4380,Henley Brook,109,Australia,15,Australia,4,4,Australia & Oceania,4151094380.0
4381,Herne Hill,109,Australia,15,Australia,4,4,Australia & Oceania,4151094381.0
4382,Hervey Bay,109,Australia,15,Australia,4,4,Australia & Oceania,4151094382.0
4383,Heyfield,109,Australia,15,Australia,4,4,Australia & Oceania,4151094383.0
4384,High Wycombe,109,Australia,15,Australia,4,4,Australia & Oceania,4151094384.0
4385,Highett,109,Australia,15,Australia,4,4,Australia & Oceania,4151094385.0
4386,Highgate,109,Australia,15,Australia,4,4,Australia & Oceania,4151094386.0
4387,Highland Park,109,Australia,15,Australia,4,4,Australia & Oceania,4151094387.0
4388,Highton,109,Australia,15,Australia,4,4,Australia & Oceania,4151094388.0
4389,Hillarys,109,Australia,15,Australia,4,4,Australia & Oceania,4151094389.0
4390,Hillcrest,109,Australia,15,Australia,4,4,Australia & Oceania,4151094390.0
4391,Hilllbank,109,Australia,15,Australia,4,4,Australia & Oceania,4151094391.0
4392,Hillside,109,Australia,15,Australia,4,4,Australia & Oceania,4151094392.0
4393,hillston,109,Australia,15,Australia,4,4,Australia & Oceania,4151094393.0
4394,Hindmarsh Island,109,Australia,15,Australia,4,4,Australia & Oceania,4151094394.0
4395,Hobart,109,Australia,15,Australia,4,4,Australia & Oceania,4151094395.0
4396,Hobartian,109,Australia,15,Australia,4,4,Australia & Oceania,4151094396.0
4397,Hocking,109,Australia,15,Australia,4,4,Australia & Oceania,4151094397.0
4398,Holden Hill,109,Australia,15,Australia,4,4,Australia & Oceania,4151094398.0
4399,Holloways Beach,109,Australia,15,Australia,4,4,Australia & Oceania,4151094399.0
4400,Home Hill,109,Australia,15,Australia,4,4,Australia & Oceania,4151094400.0
4401,Homebush,109,Australia,15,Australia,4,4,Australia & Oceania,4151094401.0
4402,Hope Island,109,Australia,15,Australia,4,4,Australia & Oceania,4151094402.0
4403,Hoppers Crossing,109,Australia,15,Australia,4,4,Australia & Oceania,4151094403.0
4404,Hornsby,109,Australia,15,Australia,4,4,Australia & Oceania,4151094404.0
4405,Horsfield Bay,109,Australia,15,Australia,4,4,Australia & Oceania,4151094405.0
4406,Horsham,109,Australia,15,Australia,4,4,Australia & Oceania,4151094406.0
4407,Horsley Park,109,Australia,15,Australia,4,4,Australia & Oceania,4151094407.0
