UserId,ContenentId_x,RegionId_x,CountryId_x,CityId_x,FullId,CityId_y,CityName,CountryId_y,Country,RegionId_y,Region,ContentId,ContenentId_y,Contenent
58012,2,8,51,1552.0,28511552.0,1552,New York City,51,United States,8,Northern America,2,2,America
58013,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58015,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58017,2,8,48,371.0,2848371.0,371,Edmonton,48,Canada,8,Northern America,2,2,America
58021,4,15,109,4330.0,4151094330.0,4330,Greater Perth,109,Australia,15,Australia,4,4,Australia & Oceania
58023,4,15,109,4726.0,4151094726.0,4726,Mooloolaba,109,Australia,15,Australia,4,4,Australia & Oceania
58024,3,13,91,2648.0,313912648.0,2648,Dhaka City,91,Bangladesh,13,South Asia,3,3,Asia
58025,3,14,103,3336.0,3141033336.0,3336,Johor Bahru,103,Malaysia,14,South East Asia,3,3,Asia
58028,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58031,5,21,163,8075.0,5211638075.0,8075,Broadstairs,163,United Kingdom,21,Western Europe,5,5,Europe
58033,3,14,99,2996.0,314992996.0,2996,Siem Reap,99,Cambodia,14,South East Asia,3,3,Asia
58037,2,8,51,785.0,2851785.0,785,Brooklyn,51,United States,8,Northern America,2,2,America
58040,4,15,109,4303.0,4151094303.0,4303,Gold Coast,109,Australia,15,Australia,4,4,Australia & Oceania
58044,3,13,93,2748.0,313932748.0,2748,India,93,India,13,South Asia,3,3,Asia
58046,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58047,5,17,135,6244.0,5171356244.0,6244,Geneva,135,Switzerland,17,Central Europe,5,5,Europe
58048,5,17,135,6254.0,5171356254.0,6254,Lausanne,135,Switzerland,17,Central Europe,5,5,Europe
58057,2,8,51,1556.0,28511556.0,1556,Newport,51,United States,8,Northern America,2,2,America
58060,5,21,163,8798.0,5211638798.0,8798,Robin Hoods Bay,163,United Kingdom,21,Western Europe,5,5,Europe
58063,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
58065,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58069,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58074,2,8,48,545.0,2848545.0,545,Toronto,48,Canada,8,Northern America,2,2,America
58075,4,15,109,4303.0,4151094303.0,4303,Gold Coast,109,Australia,15,Australia,4,4,Australia & Oceania
58079,3,14,105,3474.0,3141053474.0,3474,Luzon,105,Philippines,14,South East Asia,3,3,Asia
58082,4,15,109,4330.0,4151094330.0,4330,Greater Perth,109,Australia,15,Australia,4,4,Australia & Oceania
58087,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
58088,5,21,163,8083.0,5211638083.0,8083,Buckinghamshire,163,United Kingdom,21,Western Europe,5,5,Europe
58095,5,20,157,7112.0,5201577112.0,7112,Madrid,157,Spain,20,Southern Europe,5,5,Europe
58096,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58097,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
58098,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58099,5,21,162,7671.0,5211627671.0,7671,Breda,162,Netherlands,21,Western Europe,5,5,Europe
58100,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58101,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58102,3,13,93,2838.0,313932838.0,2838,Noida,93,India,13,South Asia,3,3,Asia
58105,5,17,132,6156.0,5171326156.0,6156,Belgrade,132,Serbia,17,Central Europe,5,5,Europe
58106,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
58107,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
58110,5,21,162,7875.0,5211627875.0,7875,Vlaardingen,162,Netherlands,21,Western Europe,5,5,Europe
58111,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58113,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58114,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
58115,2,8,51,1974.0,28511974.0,1974,Tampa,51,United States,8,Northern America,2,2,America
58117,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
58118,1,4,22,107.0,1422107.0,107,Cape Town Central,22,South Africa,4,Southern Africa,1,1,Africa
58119,3,11,69,2266.0,311692266.0,2266,Beijing,69,China,11,East Asia,3,3,Asia
58121,2,8,51,1304.0,28511304.0,1304,Laguna Niguel,51,United States,8,Northern America,2,2,America
58123,2,8,50,627.0,2850627.0,627,San Pedro Garza Garcia,50,Mexico,8,Northern America,2,2,America
58129,4,15,109,4303.0,4151094303.0,4303,Gold Coast,109,Australia,15,Australia,4,4,Australia & Oceania
58136,2,8,51,913.0,2851913.0,913,Corvallis,51,United States,8,Northern America,2,2,America
58139,5,21,163,8652.0,5211638652.0,8652,Newcastle upon Tyne,163,United Kingdom,21,Western Europe,5,5,Europe
58140,2,8,51,1974.0,28511974.0,1974,Tampa,51,United States,8,Northern America,2,2,America
58142,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58149,4,15,109,3803.0,4151093803.0,3803,Beaconsfield,109,Australia,15,Australia,4,4,Australia & Oceania
58150,2,8,48,528.0,2848528.0,528,Stony Plain,48,Canada,8,Northern America,2,2,America
58156,2,9,54,2209.0,29542209.0,2209,Sao Paulo,54,Brazil,9,South America,2,2,America
58159,2,8,51,1545.0,28511545.0,1545,New Orleans,51,United States,8,Northern America,2,2,America
58163,2,8,51,1455.0,28511455.0,1455,Michigan,51,United States,8,Northern America,2,2,America
58164,5,17,125,5834.0,5171255834.0,5834,Buhl,125,Germany,17,Central Europe,5,5,Europe
58165,4,15,109,5368.0,4151095368.0,5368,Western Australia,109,Australia,15,Australia,4,4,Australia & Oceania
58166,4,15,109,4099.0,4151094099.0,4099,Corio,109,Australia,15,Australia,4,4,Australia & Oceania
58169,3,12,81,2541.0,312812541.0,2541,Salmiya,81,Kuwait,12,Middle East,3,3,Asia
58172,2,8,51,1794.0,28511794.0,1794,Saint Louis,51,United States,8,Northern America,2,2,America
58174,4,15,109,4815.0,4151094815.0,4815,Nelson Bay,109,Australia,15,Australia,4,4,Australia & Oceania
58176,5,21,162,7638.0,5211627638.0,7638,Amersfoort,162,Netherlands,21,Western Europe,5,5,Europe
58177,3,14,103,3385.0,3141033385.0,3385,Petaling Jaya,103,Malaysia,14,South East Asia,3,3,Asia
58178,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
58181,3,14,103,3413.0,3141033413.0,3413,Subang Jaya,103,Malaysia,14,South East Asia,3,3,Asia
58186,2,8,51,1549.0,28511549.0,1549,New Smyrna Beach,51,United States,8,Northern America,2,2,America
58192,3,14,103,3354.0,3141033354.0,3354,Kuala Lumpur,103,Malaysia,14,South East Asia,3,3,Asia
58194,5,21,159,7453.0,5211597453.0,7453,Lille,159,France,21,Western Europe,5,5,Europe
58195,5,21,163,8101.0,5211638101.0,8101,Caddington,163,United Kingdom,21,Western Europe,5,5,Europe
58197,3,12,86,2564.0,312862564.0,2564,Doha,86,Qatar,12,Middle East,3,3,Asia
58198,1,3,15,68.0,131568.0,68,El Jadida,15,Morocco,3,North Africa,1,1,Africa
58207,4,15,109,3915.0,4151093915.0,3915,Brisbane,109,Australia,15,Australia,4,4,Australia & Oceania
58208,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58217,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58222,4,15,109,3922.0,4151093922.0,3922,Broadbeach,109,Australia,15,Australia,4,4,Australia & Oceania
58223,5,17,134,6190.0,5171346190.0,6190,Ljubljana,134,Slovenia,17,Central Europe,5,5,Europe
58224,3,14,101,3285.0,3141013285.0,3285,Ubud,101,Indonesia,14,South East Asia,3,3,Asia
58225,3,14,101,3285.0,3141013285.0,3285,Ubud,101,Indonesia,14,South East Asia,3,3,Asia
58230,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
58233,2,8,51,1936.0,28511936.0,1936,Steilacoom,51,United States,8,Northern America,2,2,America
58235,2,8,48,418.0,2848418.0,418,Langley,48,Canada,8,Northern America,2,2,America
58236,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58237,2,8,48,493.0,2848493.0,493,Regina,48,Canada,8,Northern America,2,2,America
58238,2,8,51,950.0,2851950.0,950,Denver,51,United States,8,Northern America,2,2,America
58239,2,8,51,929.0,2851929.0,929,Dallas,51,United States,8,Northern America,2,2,America
58243,5,21,163,8877.0,5211638877.0,8877,South Lanarkshire,163,United Kingdom,21,Western Europe,5,5,Europe
58244,5,21,163,8687.0,5211638687.0,8687,Nottingham,163,United Kingdom,21,Western Europe,5,5,Europe
58245,2,8,51,859.0,2851859.0,859,Chicago,51,United States,8,Northern America,2,2,America
58254,5,17,135,6243.0,5171356243.0,6243,Fribourg,135,Switzerland,17,Central Europe,5,5,Europe
58256,5,21,158,7234.0,5211587234.0,7234,Grimbergen,158,Belgium,21,Western Europe,5,5,Europe
58259,5,21,163,8836.0,5211638836.0,8836,Sandwich,163,United Kingdom,21,Western Europe,5,5,Europe
58260,2,8,51,1687.0,28511687.0,1687,Placentia,51,United States,8,Northern America,2,2,America
58262,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58264,4,16,115,5487.0,4161155487.0,5487,Auckland,115,New Zealand,16,Oceania,4,4,Australia & Oceania
58269,5,21,163,8035.0,5211638035.0,8035,Blyth,163,United Kingdom,21,Western Europe,5,5,Europe
58272,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
58277,3,12,87,2575.0,312872575.0,2575,Jeddah,87,Saudi Arabia,12,Middle East,3,3,Asia
58278,3,12,86,2564.0,312862564.0,2564,Doha,86,Qatar,12,Middle East,3,3,Asia
58281,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
58282,1,3,14,52.0,131452.0,52,Cairo,14,Egypt,3,North Africa,1,1,Africa
58285,3,12,84,2553.0,312842553.0,2553,Oman,84,Oman,12,Middle East,3,3,Asia
58289,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
58290,3,12,87,2575.0,312872575.0,2575,Jeddah,87,Saudi Arabia,12,Middle East,3,3,Asia
58291,1,3,14,55.0,131455.0,55,Egypt,14,Egypt,3,North Africa,1,1,Africa
58294,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
58302,3,12,77,2510.0,312772510.0,2510,Tehran,77,Iran,12,Middle East,3,3,Asia
58304,3,12,164,9142.0,3121649142.0,9142,Sanaa,164,Yemen,12,Middle East,3,3,Asia
58309,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58317,3,12,86,2564.0,312862564.0,2564,Doha,86,Qatar,12,Middle East,3,3,Asia
58320,3,12,89,2623.0,312892623.0,2623,Dubai,89,United Arab Emirates,12,Middle East,3,3,Asia
58322,4,16,115,5488.0,4161155488.0,5488,Auckland Central,115,New Zealand,16,Oceania,4,4,Australia & Oceania
58328,3,13,93,2787.0,313932787.0,2787,Kolkata (Calcutta),93,India,13,South Asia,3,3,Asia
58329,3,14,101,3095.0,3141013095.0,3095,Indonesia,101,Indonesia,14,South East Asia,3,3,Asia
58332,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58333,3,12,87,2584.0,312872584.0,2584,Riyadh,87,Saudi Arabia,12,Middle East,3,3,Asia
58334,3,12,89,2617.0,312892617.0,2617,Abu Dhabi,89,United Arab Emirates,12,Middle East,3,3,Asia
58342,3,13,93,2690.0,313932690.0,2690,Bengaluru,93,India,13,South Asia,3,3,Asia
58346,3,13,93,2835.0,313932835.0,2835,New Delhi,93,India,13,South Asia,3,3,Asia
58348,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
58349,3,13,93,2819.0,313932819.0,2819,Mumbai,93,India,13,South Asia,3,3,Asia
58350,3,13,91,2648.0,313912648.0,2648,Dhaka City,91,Bangladesh,13,South Asia,3,3,Asia
58351,3,12,77,2509.0,312772509.0,2509,Shiraz,77,Iran,12,Middle East,3,3,Asia
58352,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58354,3,14,103,3407.0,3141033407.0,3407,Shah Alam,103,Malaysia,14,South East Asia,3,3,Asia
58361,4,15,109,5180.0,4151095180.0,5180,Surfers Paradise,109,Australia,15,Australia,4,4,Australia & Oceania
58366,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58368,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58369,4,15,109,5267.0,4151095267.0,5267,Townsville,109,Australia,15,Australia,4,4,Australia & Oceania
58374,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58377,3,12,87,2575.0,312872575.0,2575,Jeddah,87,Saudi Arabia,12,Middle East,3,3,Asia
58378,3,11,69,2282.0,311692282.0,2282,Hong Kong,69,China,11,East Asia,3,3,Asia
58379,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58389,5,19,141,6424.0,5191416424.0,6424,Copenhagen,141,Denmark,19,Northern Europe,5,5,Europe
58394,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
58395,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58396,5,19,145,6701.0,5191456701.0,6701,Stockholm,145,Sweden,19,Northern Europe,5,5,Europe
58397,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58404,4,15,109,3973.0,4151093973.0,3973,Cairns,109,Australia,15,Australia,4,4,Australia & Oceania
58405,2,8,51,748.0,2851748.0,748,Bloomington,51,United States,8,Northern America,2,2,America
58411,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58414,1,4,22,174.0,1422174.0,174,Port Elizabeth,22,South Africa,4,Southern Africa,1,1,Africa
58417,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
58419,2,8,48,545.0,2848545.0,545,Toronto,48,Canada,8,Northern America,2,2,America
58426,5,17,125,5840.0,5171255840.0,5840,DÃ¼sseldorf,125,Germany,17,Central Europe,5,5,Europe
58427,2,8,51,1119.0,28511119.0,1119,Golf,51,United States,8,Northern America,2,2,America
58429,5,17,126,6039.0,5171266039.0,6039,Budapest,126,Hungary,17,Central Europe,5,5,Europe
58431,3,11,71,2351.0,311712351.0,2351,Japan,71,Japan,11,East Asia,3,3,Asia
58434,3,14,103,3354.0,3141033354.0,3354,Kuala Lumpur,103,Malaysia,14,South East Asia,3,3,Asia
58437,3,14,103,3354.0,3141033354.0,3354,Kuala Lumpur,103,Malaysia,14,South East Asia,3,3,Asia
58439,2,8,48,545.0,2848545.0,545,Toronto,48,Canada,8,Northern America,2,2,America
58441,3,12,87,2575.0,312872575.0,2575,Jeddah,87,Saudi Arabia,12,Middle East,3,3,Asia
58443,2,8,48,438.0,2848438.0,438,Mississauga,48,Canada,8,Northern America,2,2,America
58445,5,19,141,6425.0,5191416425.0,6425,Copenhagen Region,141,Denmark,19,Northern Europe,5,5,Europe
58446,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58448,3,14,106,3547.0,3141063547.0,3547,Sentosa Island,106,Singapore,14,South East Asia,3,3,Asia
58452,5,17,126,6047.0,5171266047.0,6047,Piliscsaba,126,Hungary,17,Central Europe,5,5,Europe
58454,2,8,48,371.0,2848371.0,371,Edmonton,48,Canada,8,Northern America,2,2,America
58459,3,14,101,3071.0,3141013071.0,3071,Denpasar,101,Indonesia,14,South East Asia,3,3,Asia
58461,3,13,93,2708.0,313932708.0,2708,Chennai (Madras),93,India,13,South Asia,3,3,Asia
58462,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
58466,3,13,93,2905.0,313932905.0,2905,Vadodara,93,India,13,South Asia,3,3,Asia
58467,3,13,93,2690.0,313932690.0,2690,Bengaluru,93,India,13,South Asia,3,3,Asia
58468,4,15,109,3687.0,4151093687.0,3687,Adelaide,109,Australia,15,Australia,4,4,Australia & Oceania
58470,3,13,93,2819.0,313932819.0,2819,Mumbai,93,India,13,South Asia,3,3,Asia
58475,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
58477,4,16,115,5506.0,4161155506.0,5506,Christchurch,115,New Zealand,16,Oceania,4,4,Australia & Oceania
58482,3,13,93,2819.0,313932819.0,2819,Mumbai,93,India,13,South Asia,3,3,Asia
58488,4,15,109,3844.0,4151093844.0,3844,Bicheno,109,Australia,15,Australia,4,4,Australia & Oceania
58490,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
58492,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
58493,3,14,101,3098.0,3141013098.0,3098,Jakarta,101,Indonesia,14,South East Asia,3,3,Asia
58494,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58498,2,8,50,629.0,2850629.0,629,Southern Mexico,50,Mexico,8,Northern America,2,2,America
58500,3,14,101,3158.0,3141013158.0,3158,Manado,101,Indonesia,14,South East Asia,3,3,Asia
58505,4,15,109,4701.0,4151094701.0,4701,Milsons Point,109,Australia,15,Australia,4,4,Australia & Oceania
58508,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58509,3,14,101,3285.0,3141013285.0,3285,Ubud,101,Indonesia,14,South East Asia,3,3,Asia
58510,3,14,101,3071.0,3141013071.0,3071,Denpasar,101,Indonesia,14,South East Asia,3,3,Asia
58512,4,16,115,5669.0,4161155669.0,5669,Wanaka,115,New Zealand,16,Oceania,4,4,Australia & Oceania
58516,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58523,3,13,93,2681.0,313932681.0,2681,Aurangabad,93,India,13,South Asia,3,3,Asia
58527,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58531,5,17,130,6120.0,5171306120.0,6120,Wroclaw,130,Poland,17,Central Europe,5,5,Europe
58532,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58538,4,15,109,4641.0,4151094641.0,4641,Maryborough,109,Australia,15,Australia,4,4,Australia & Oceania
58543,4,15,109,4848.0,4151094848.0,4848,North Mackay,109,Australia,15,Australia,4,4,Australia & Oceania
58545,2,6,34,234.0,2634234.0,234,Willemstad,34,Curacao,6,Caribbean,2,2,America
58547,2,8,51,1405.0,28511405.0,1405,Marblehead,51,United States,8,Northern America,2,2,America
58549,4,15,109,4737.0,4151094737.0,4737,Mornington,109,Australia,15,Australia,4,4,Australia & Oceania
58550,4,16,115,5488.0,4161155488.0,5488,Auckland Central,115,New Zealand,16,Oceania,4,4,Australia & Oceania
58551,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58552,5,21,162,7858.0,5211627858.0,7858,The Netherlands,162,Netherlands,21,Western Europe,5,5,Europe
58553,3,13,93,2819.0,313932819.0,2819,Mumbai,93,India,13,South Asia,3,3,Asia
58555,3,14,101,3048.0,3141013048.0,3048,Bogor,101,Indonesia,14,South East Asia,3,3,Asia
58566,2,8,48,554.0,2848554.0,554,Vancouver,48,Canada,8,Northern America,2,2,America
58569,5,21,163,9053.0,5211639053.0,9053,West Kirby,163,United Kingdom,21,Western Europe,5,5,Europe
58572,2,8,48,545.0,2848545.0,545,Toronto,48,Canada,8,Northern America,2,2,America
58575,2,8,51,1552.0,28511552.0,1552,New York City,51,United States,8,Northern America,2,2,America
58578,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58580,5,21,160,7596.0,5211607596.0,7596,Dungarvan,160,Ireland,21,Western Europe,5,5,Europe
58583,5,21,163,9017.0,5211639017.0,9017,Wadebridge,163,United Kingdom,21,Western Europe,5,5,Europe
58584,5,21,159,7467.0,5211597467.0,7467,Metz,159,France,21,Western Europe,5,5,Europe
58585,3,13,93,2690.0,313932690.0,2690,Bengaluru,93,India,13,South Asia,3,3,Asia
58587,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58588,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58591,4,15,109,3750.0,4151093750.0,3750,Australia,109,Australia,15,Australia,4,4,Australia & Oceania
58593,3,14,103,3354.0,3141033354.0,3354,Kuala Lumpur,103,Malaysia,14,South East Asia,3,3,Asia
58596,2,8,51,1552.0,28511552.0,1552,New York City,51,United States,8,Northern America,2,2,America
58597,2,8,51,1000.0,28511000.0,1000,Elizabeth,51,United States,8,Northern America,2,2,America
58601,3,14,107,3567.0,3141073567.0,3567,Bangkok,107,Thailand,14,South East Asia,3,3,Asia
58607,3,13,93,2835.0,313932835.0,2835,New Delhi,93,India,13,South Asia,3,3,Asia
58610,3,14,107,3604.0,3141073604.0,3604,Ko Samui,107,Thailand,14,South East Asia,3,3,Asia
58614,2,8,48,554.0,2848554.0,554,Vancouver,48,Canada,8,Northern America,2,2,America
58616,3,14,101,3013.0,3141013013.0,3013,Bali,101,Indonesia,14,South East Asia,3,3,Asia
58619,3,14,101,3177.0,3141013177.0,3177,Nusa Penida,101,Indonesia,14,South East Asia,3,3,Asia
58626,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58627,2,8,51,1806.0,28511806.0,1806,San Francisco,51,United States,8,Northern America,2,2,America
58628,5,21,162,7854.0,5211627854.0,7854,Strijensas,162,Netherlands,21,Western Europe,5,5,Europe
58629,3,14,103,3367.0,3141033367.0,3367,Malaysia,103,Malaysia,14,South East Asia,3,3,Asia
58631,5,21,163,8170.0,5211638170.0,8170,Corby,163,United Kingdom,21,Western Europe,5,5,Europe
58632,2,8,51,1974.0,28511974.0,1974,Tampa,51,United States,8,Northern America,2,2,America
58637,3,11,71,2385.0,311712385.0,2385,Okinawa City,71,Japan,11,East Asia,3,3,Asia
58640,2,8,51,1987.0,28511987.0,1987,Texas,51,United States,8,Northern America,2,2,America
58642,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58644,3,13,97,2956.0,313972956.0,2956,Colombo,97,Sri Lanka,13,South Asia,3,3,Asia
58645,3,13,93,2787.0,313932787.0,2787,Kolkata (Calcutta),93,India,13,South Asia,3,3,Asia
58647,3,14,101,3112.0,3141013112.0,3112,Jimbaran,101,Indonesia,14,South East Asia,3,3,Asia
58649,2,8,51,1847.0,28511847.0,1847,Seattle,51,United States,8,Northern America,2,2,America
58655,2,8,51,1064.0,28511064.0,1064,Fort Lewis,51,United States,8,Northern America,2,2,America
58656,2,8,51,1327.0,28511327.0,1327,Las Vegas,51,United States,8,Northern America,2,2,America
58657,5,21,158,7324.0,5211587324.0,7324,Wetteren,158,Belgium,21,Western Europe,5,5,Europe
58659,2,8,48,545.0,2848545.0,545,Toronto,48,Canada,8,Northern America,2,2,America
58662,5,21,162,7703.0,5211627703.0,7703,Eindhoven,162,Netherlands,21,Western Europe,5,5,Europe
58666,4,15,109,5255.0,4151095255.0,5255,Toodyay WA,109,Australia,15,Australia,4,4,Australia & Oceania
58669,5,21,158,7277.0,5211587277.0,7277,Merksem,158,Belgium,21,Western Europe,5,5,Europe
58671,3,12,76,2487.0,312762487.0,2487,Limassol City,76,Cyprus,12,Middle East,3,3,Asia
58672,5,17,122,5748.0,5171225748.0,5748,Zagreb,122,Croatia,17,Central Europe,5,5,Europe
58673,2,8,48,402.0,2848402.0,402,Kelowna,48,Canada,8,Northern America,2,2,America
58674,5,20,151,6808.0,5201516808.0,6808,Bologna,151,Italy,20,Southern Europe,5,5,Europe
58681,2,8,51,1806.0,28511806.0,1806,San Francisco,51,United States,8,Northern America,2,2,America
58683,5,17,125,5920.0,5171255920.0,5920,Konstanz,125,Germany,17,Central Europe,5,5,Europe
58684,4,15,109,4940.0,4151094940.0,4940,Perth,109,Australia,15,Australia,4,4,Australia & Oceania
58686,5,21,163,9009.0,5211639009.0,9009,United Kingdom,163,United Kingdom,21,Western Europe,5,5,Europe
58690,5,21,163,8047.0,5211638047.0,8047,Bourne End,163,United Kingdom,21,Western Europe,5,5,Europe
58691,2,8,51,1133.0,28511133.0,1133,Greenwich,51,United States,8,Northern America,2,2,America
58696,5,21,163,8799.0,5211638799.0,8799,Rochdale,163,United Kingdom,21,Western Europe,5,5,Europe
58697,5,21,159,7467.0,5211597467.0,7467,Metz,159,France,21,Western Europe,5,5,Europe
58699,4,16,115,5542.0,4161155542.0,5542,Kaukapakapa,115,New Zealand,16,Oceania,4,4,Australia & Oceania
58700,2,8,51,1804.0,28511804.0,1804,San Diego,51,United States,8,Northern America,2,2,America
58701,2,8,51,1546.0,28511546.0,1546,New Plymouth,51,United States,8,Northern America,2,2,America
58711,2,8,48,441.0,2848441.0,441,Montreal,48,Canada,8,Northern America,2,2,America
58713,4,15,109,4067.0,4151094067.0,4067,Coburg,109,Australia,15,Australia,4,4,Australia & Oceania
58714,3,14,106,3551.0,3141063551.0,3551,Singapore,106,Singapore,14,South East Asia,3,3,Asia
58716,4,16,115,5487.0,4161155487.0,5487,Auckland,115,New Zealand,16,Oceania,4,4,Australia & Oceania
58720,3,14,101,3164.0,3141013164.0,3164,Medan,101,Indonesia,14,South East Asia,3,3,Asia
58721,5,21,158,7214.0,5211587214.0,7214,Brussels,158,Belgium,21,Western Europe,5,5,Europe
58722,4,15,109,4277.0,4151094277.0,4277,Geraldton,109,Australia,15,Australia,4,4,Australia & Oceania
58724,3,14,107,3573.0,3141073573.0,3573,Chaiyaphum,107,Thailand,14,South East Asia,3,3,Asia
58725,5,21,163,8210.0,5211638210.0,8210,Derbyshire,163,United Kingdom,21,Western Europe,5,5,Europe
58727,1,4,22,175.0,1422175.0,175,Pretoria,22,South Africa,4,Southern Africa,1,1,Africa
58730,4,15,109,5267.0,4151095267.0,5267,Townsville,109,Australia,15,Australia,4,4,Australia & Oceania
58734,5,19,141,6503.0,5191416503.0,6503,Vejle,141,Denmark,19,Northern Europe,5,5,Europe
58739,5,19,141,6484.0,5191416484.0,6484,Roskilde,141,Denmark,19,Northern Europe,5,5,Europe
58740,5,19,141,6444.0,5191416444.0,6444,Haslev,141,Denmark,19,Northern Europe,5,5,Europe
58743,4,15,109,4303.0,4151094303.0,4303,Gold Coast,109,Australia,15,Australia,4,4,Australia & Oceania
58744,5,21,163,8177.0,5211638177.0,8177,Coventry,163,United Kingdom,21,Western Europe,5,5,Europe
